Latitude,Longitude,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Sentiment_Score,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition
40.82699794,-73.96377759,252,13.14408246,86.71894118,Green,Clear,0,-0.81632315,95,14,176.5671427,13.49113407,High
40.6653545,-73.84492678,211,25.03490838,98.38850759,Green,Rain,0,-0.007978961,40,33,116.7690665,10.48735891,High
40.81006032,-73.87069502,212,78.39158725,80.98927136,Red,Clear,0,0.927708475,34,2,60.09352836,20.32783192,High
40.83084388,-73.84650647,18,38.64761803,66.31928871,Red,Fog,0,-0.950177743,9,43,70.59479962,24.46955186,Medium
40.65893476,-73.93450065,268,11.98025188,42.13383224,Red,Rain,0,0.807267641,51,6,390.3325232,16.45202777,High
40.67200932,-73.96625972,111,66.35649779,83.65510694,Green,Clear,1,-0.315121099,21,31,404.6458025,25.4896598,High
40.64151671,-73.94055678,61,72.61266238,97.60743402,Yellow,Clear,0,-0.419970948,45,41,131.1061959,13.69823414,High
40.61437622,-73.93575671,159,61.2845358,69.39962669,Red,Snow,0,-0.310313961,22,42,256.7938958,22.77699864,Medium
40.85984799,-73.80408963,281,8.913135862,99.26571478,Red,Rain,0,0.845416071,26,2,185.51052,27.18956011,High
40.88063499,-73.71318719,36,43.60332416,11.95503041,Green,Snow,0,-0.747153279,54,12,182.2124632,12.92288003,Low
40.8998927,-73.81364296,167,30.26622365,55.33097138,Red,Snow,0,0.205282911,85,7,91.23014279,25.99745722,Medium
40.7399341,-73.99157788,150,35.38928322,69.35185605,Red,Rain,0,0.816578193,33,43,147.8195636,9.474452894,Medium
40.77938909,-73.95056306,165,26.54497258,66.45644781,Green,Snow,0,0.112435661,97,20,457.5689954,5.457501943,Medium
40.67505043,-73.81538687,156,74.72168697,63.6524187,Red,Rain,1,0.285313829,6,7,180.278053,12.28120126,High
40.67520865,-73.77578934,178,62.72983169,55.44704372,Green,Rain,1,0.946693362,7,14,211.100015,15.09227202,High
40.7066546,-73.73011652,225,41.56829535,61.46735716,Yellow,Rain,0,0.535686097,74,42,222.771825,7.439751449,High
40.80757345,-73.80306734,24,61.36965967,59.38720241,Green,Fog,0,-0.853248498,64,46,122.8052115,24.50159179,Medium
40.71436672,-73.71894359,25,38.6145096,82.32609657,Green,Fog,0,-0.877333695,7,5,51.98312307,5.513339358,High
40.62578831,-73.9661361,267,75.1175734,97.84033941,Yellow,Rain,1,0.811527284,85,3,184.4053925,19.21432875,High
40.81520582,-73.78315009,26,51.0368163,10.42178922,Red,Snow,0,-0.134857643,95,40,467.561786,27.49142512,Low
40.80182448,-73.75819318,163,25.15298161,42.35844677,Yellow,Rain,0,-0.955607299,95,16,438.2727215,19.17466579,Medium
40.6835842,-73.95667549,199,64.58329702,38.37830715,Green,Fog,0,-0.985987318,8,37,357.4482385,28.37230528,Medium
40.77068277,-73.83435224,48,16.84648392,64.24238239,Green,Fog,0,0.899829442,91,47,436.7766869,29.47260131,High
40.64412363,-73.73672684,234,45.21085634,63.2174405,Red,Snow,0,0.503220063,11,32,342.2254897,12.74054927,High
40.88090803,-73.86031289,66,38.2376008,77.36321749,Red,Fog,0,-0.16268318,61,38,252.151816,10.25804232,Medium
40.82603133,-73.82354746,252,60.88245372,75.08215184,Green,Rain,0,0.466671714,21,49,346.0629333,22.55227244,High
40.85657415,-73.76878246,32,31.83732081,28.38095498,Green,Snow,1,0.10073853,70,18,57.67947617,13.22090481,High
40.61776364,-73.72691781,70,46.76682131,97.10427869,Green,Clear,0,0.815853593,36,32,350.2934184,7.850206155,High
40.83566487,-73.74411763,151,66.64996229,77.47879202,Green,Rain,0,0.826014931,41,41,168.1641294,15.86311865,Medium
40.60754887,-73.75687578,81,6.796122687,17.11917447,Red,Rain,0,-0.866044732,18,43,75.00068092,26.96678234,High
40.80040012,-73.86679313,241,64.11820361,15.50165775,Yellow,Snow,0,-0.265799953,83,1,64.70194873,7.833791106,High
40.6342937,-73.71206058,93,23.59254307,10.33874832,Red,Rain,1,0.670141457,47,43,216.2588326,24.09786901,High
40.66499218,-73.74846127,180,12.54207688,71.63024046,Red,Fog,0,0.555208,36,16,311.5232656,6.665273183,High
40.78034424,-73.79118202,251,71.50597193,58.03713736,Red,Fog,0,-0.324015648,61,49,228.4317665,15.58232998,High
40.72177535,-73.95278762,25,78.69385252,10.58365619,Green,Clear,0,0.693153555,37,3,52.26101428,22.65541367,Low
40.76040336,-73.94147751,12,29.82163324,92.90950056,Green,Clear,0,0.461506511,36,20,224.3767266,13.30863188,High
40.77156602,-73.92884748,55,28.79739966,16.39167243,Green,Snow,0,-0.550469185,45,8,168.9051488,8.208583885,Medium
40.70679994,-73.96321241,94,50.37884113,39.55851617,Green,Snow,0,-0.435543573,67,35,147.8347766,10.11674233,Low
40.8770553,-73.92566631,204,14.11277377,59.76025449,Red,Clear,1,-0.348352917,77,4,379.0275328,7.158282488,High
40.76188166,-73.7830755,270,72.36825318,76.8099193,Yellow,Clear,0,0.855396808,61,32,174.6173593,7.466649053,High
40.63843939,-73.76517269,291,10.31005273,92.91326194,Green,Fog,0,-0.058455978,65,13,311.7819174,17.0009784,High
40.79918422,-73.71576893,212,42.88680647,28.71872352,Green,Clear,0,0.508457752,6,13,246.5918943,18.17291566,High
40.6393951,-73.85365963,172,64.99628882,90.3671991,Red,Snow,0,0.129669434,66,1,209.9395572,23.84569519,High
40.64502715,-73.89947105,244,69.78767642,64.28154234,Red,Fog,0,-0.551355955,33,49,487.6003855,17.45425779,High
40.77753693,-73.85440963,32,68.44725365,95.59761332,Green,Clear,0,0.650182801,95,10,389.4995334,5.540998049,High
40.6803317,-73.75364577,140,52.39611246,63.78597003,Red,Snow,0,0.807119804,83,33,338.2334676,8.916922327,Medium
40.81968668,-73.84275424,189,19.18865829,33.45401401,Yellow,Fog,0,0.031526251,48,3,396.3543427,22.54766522,High
40.65816332,-73.85122525,262,40.59251463,59.04969354,Yellow,Rain,0,-0.058838169,98,19,321.5751386,21.90665768,High
40.65532861,-73.77858131,147,41.58656784,22.76375308,Red,Rain,0,0.422627759,37,3,213.5802312,23.85765563,Medium
40.89970078,-73.99901384,155,13.70082837,10.07037983,Yellow,Rain,0,0.848287193,21,48,118.3215057,29.63010293,High
40.85120667,-73.78443518,67,66.68767772,34.40389171,Red,Clear,0,-0.479204393,17,15,193.4492662,16.88273896,Low
40.6547568,-73.75752374,165,16.28354204,25.52674225,Yellow,Fog,0,-0.094461932,33,22,134.7279494,19.53117123,High
40.82166739,-73.73725402,207,67.25568064,67.68852813,Green,Fog,1,-0.554803589,62,47,109.3777023,19.70311158,High
40.81877612,-73.74609615,128,43.39148225,93.56365217,Yellow,Clear,0,-0.943968116,62,42,387.4232114,12.35274513,High
40.60097231,-73.84854527,298,21.28212648,23.25708483,Red,Snow,0,0.407315207,15,8,70.23326489,11.16162822,High
40.7161883,-73.93167376,97,46.75867364,94.55917595,Green,Snow,0,-0.808273379,24,2,357.702717,29.90304734,High
40.84293955,-73.72138791,186,49.8400972,16.81872023,Yellow,Snow,0,-0.202237621,41,30,455.1784295,9.101706196,Medium
40.80396444,-73.85007141,169,53.54993228,83.63611109,Yellow,Snow,0,0.350726259,18,27,376.2218906,25.24731718,High
40.87056092,-73.7090728,29,54.3699485,58.45903288,Yellow,Snow,0,0.505662447,30,34,186.0341109,11.89557637,Medium
40.80072688,-73.93413126,215,34.12718832,29.22268375,Red,Fog,0,0.991204586,93,45,383.8528567,20.39402555,High
40.70553974,-73.97050891,179,5.757511645,60.38577431,Green,Snow,0,0.560571001,39,36,186.4363565,27.99944564,High
40.80278885,-73.91720238,222,62.74369445,47.79084873,Green,Snow,0,0.766094837,82,35,373.5881628,25.1202511,High
40.78298907,-73.76655404,77,38.81441713,26.09658982,Green,Snow,0,-0.380296768,60,31,62.43629753,15.07690979,Medium
40.77533062,-73.70272462,197,68.68677011,37.39091683,Yellow,Rain,0,0.34565657,26,30,399.9730329,20.59018633,Medium
40.74271792,-73.81675894,202,73.33024021,20.28411676,Green,Fog,0,-0.775114447,24,42,316.9835433,9.408004398,High
40.74411493,-73.8008429,121,59.34830418,59.43530708,Green,Snow,0,-0.718095167,28,5,349.0606249,19.59702512,Medium
40.62577369,-73.78391842,169,42.82475045,57.21463641,Green,Clear,0,-0.632134373,94,44,106.0356724,24.86598692,Medium
40.86302631,-73.88404663,37,63.80879388,23.12825746,Green,Snow,1,0.807597488,80,17,51.77506553,16.93027136,High
40.86548873,-73.98906775,171,52.10127692,44.73933141,Yellow,Fog,0,0.404031318,3,41,156.6331397,12.41878486,Medium
40.71167257,-73.71236644,197,56.73028008,47.69431571,Green,Fog,0,-0.575202974,32,0,281.2569714,25.28690807,Medium
40.61241982,-73.71881261,256,24.95949623,32.58556692,Green,Clear,0,0.045790775,57,26,246.4376856,24.4820539,High
40.76942027,-73.87230637,144,15.09106202,48.46736191,Yellow,Snow,0,-0.856096992,97,27,73.96008641,12.05079459,High
40.70537981,-73.76933471,131,46.08315119,66.28930812,Red,Rain,1,-0.632414363,63,34,341.1190641,16.15976115,High
40.72688935,-73.92505039,233,68.61220722,46.91048998,Green,Fog,0,0.123236339,86,11,418.1533098,16.02299815,High
40.82913845,-73.95219877,207,45.18106308,25.03228504,Yellow,Snow,1,0.8669359,36,3,165.304238,5.567455842,High
40.79941339,-73.7728716,244,70.53403043,10.92666896,Yellow,Fog,0,-0.111956719,76,48,213.7861674,16.8981294,High
40.72730212,-73.98344756,179,26.70635816,49.82241198,Red,Fog,0,0.682263198,2,19,298.3531113,29.17708985,Medium
40.69950658,-73.76036097,118,23.6326798,69.57221953,Green,Clear,0,-0.396400584,40,9,355.7927886,29.65669064,Medium
40.85060689,-73.96780705,201,42.37353806,28.46326259,Green,Snow,0,0.93757981,28,42,405.2621405,14.6595342,High
40.72327565,-73.71136004,30,49.26460635,46.32907291,Yellow,Clear,0,-0.10990581,46,11,148.2596082,17.89022787,Low
40.80100158,-73.85444131,198,50.58005723,19.51821478,Yellow,Clear,1,0.966661071,9,44,153.1294328,14.29871761,High
40.64453855,-73.99548654,162,55.33781142,77.58351482,Green,Fog,0,-0.115860046,43,5,158.6473892,29.07390141,Medium
40.67078034,-73.99556783,93,23.33751164,34.63964447,Red,Rain,0,0.787677525,39,36,328.2769306,7.919118208,Medium
40.60234542,-73.85885523,241,24.39186715,21.32918751,Green,Rain,0,-0.471950534,42,4,408.303995,29.83363765,High
40.88224999,-73.83705425,189,25.97348258,47.66986604,Red,Fog,0,-0.488040446,58,6,286.7209562,14.75870443,Medium
40.61380546,-73.89195424,298,72.79574101,92.42814134,Red,Fog,0,0.673125318,94,18,305.3306222,16.06998786,High
40.77292041,-73.78183856,195,20.27014356,22.67289551,Yellow,Rain,0,0.824944302,78,18,401.4100391,20.41689555,Medium
40.68543957,-73.73159415,109,34.16531638,40.78497285,Yellow,Rain,0,0.837720319,98,25,217.0126597,23.42549755,Medium
40.83959097,-73.72984116,175,37.39672441,60.44010609,Green,Rain,0,0.934240471,81,2,72.47403946,17.22971552,Medium
40.86152457,-73.84140328,266,43.1088378,50.9568111,Red,Fog,0,-0.677292136,17,37,255.1411393,9.376827628,High
40.78003897,-73.89970256,167,55.98094966,98.84763061,Green,Fog,0,0.835144724,99,43,270.9826543,19.14976865,High
40.6598904,-73.71035368,68,59.58115171,49.35955195,Yellow,Fog,0,0.235958225,1,49,297.7928535,9.677314679,Low
40.83821776,-73.7702354,195,9.326954043,19.11810561,Red,Fog,1,0.817109018,35,18,150.5619954,8.575798954,High
40.78815082,-73.98367377,87,49.31231523,40.61719074,Yellow,Rain,0,-0.682173917,52,19,357.6015542,12.27279423,Low
40.66336232,-73.83769752,61,74.71756616,36.19003049,Red,Fog,0,-0.258767474,28,18,416.5802742,8.593605989,Low
40.68003595,-73.84711559,33,75.33629041,91.59784591,Yellow,Snow,0,-0.386440359,61,8,372.1045288,14.87885262,High
40.78576774,-73.99650894,272,29.81873973,56.06409353,Green,Clear,0,0.009035011,31,39,272.8738928,17.0200542,High
40.79468383,-73.88776558,292,27.83905655,79.97613585,Green,Clear,0,-0.828856156,31,15,299.8617704,12.05559452,High
40.63833255,-73.90333114,175,39.96639117,76.86251419,Yellow,Snow,0,-0.321604035,88,8,347.5901886,23.98116522,Medium
40.70473504,-73.70575616,120,55.1601161,52.98910966,Green,Rain,0,0.406529844,81,45,446.3964448,8.636860414,Medium
40.84433685,-73.88435059,209,75.45248469,22.88465897,Green,Snow,0,-0.653002479,68,30,264.9386538,6.103344492,High
40.83914601,-73.90177637,242,19.72087243,27.62046242,Red,Snow,1,0.396434536,92,42,328.5631945,21.05310196,High
40.86940676,-73.89350712,40,47.44392685,90.44664853,Red,Fog,0,0.73405301,68,42,167.5170936,23.25864763,High
40.77901445,-73.76443809,85,12.29906402,46.12333449,Yellow,Rain,0,0.794332425,77,28,207.8149279,8.831924753,High
40.75963528,-73.71880506,182,39.06347696,27.15447778,Red,Clear,1,0.649315167,44,5,270.9230656,8.159098949,High
40.62040222,-73.82671318,48,74.78060141,30.52636917,Green,Fog,0,-0.836791101,30,40,440.2107079,8.228075799,Low
40.76266411,-73.70567499,111,57.52019857,73.16541933,Yellow,Fog,1,0.8683283,55,11,141.6928809,25.32233181,High
40.73308039,-73.8827291,85,71.04341328,43.85298219,Green,Snow,0,0.068634367,30,29,205.6484642,10.37816485,Low
40.87607296,-73.96791986,21,65.06628682,90.91384364,Yellow,Snow,0,0.556103623,34,10,414.5408045,15.2184265,High
40.64863602,-73.89562379,201,13.28885756,99.51315896,Green,Snow,0,-0.903803717,36,8,336.9680573,17.3494741,High
40.79508062,-73.89426968,282,24.56966644,45.9916159,Green,Fog,0,0.433841793,8,27,381.0862742,18.62359809,High
40.62104999,-73.76304667,236,22.60937988,13.5537722,Yellow,Rain,0,-0.593818143,70,12,464.5548486,15.39565393,High
40.63030281,-73.90810026,90,11.03523097,93.64606462,Green,Rain,0,0.226801142,61,16,344.6598637,18.51681187,High
40.84259442,-73.71430813,285,67.27737926,67.55457418,Red,Rain,0,-0.11136641,68,36,390.7586599,23.95215919,High
40.8528465,-73.97842963,10,51.1072653,92.62930292,Green,Clear,0,-0.610702567,68,0,266.484949,6.422945914,High
40.74769655,-73.81044897,180,74.38953046,29.3239043,Red,Fog,0,-0.335141597,73,34,104.7702002,23.13475705,Medium
40.78166464,-73.76251927,134,67.59431783,50.85580369,Yellow,Rain,0,0.293013614,89,31,208.7362355,17.74438463,Medium
40.86620203,-73.71134467,210,13.46432162,39.76304477,Yellow,Clear,0,-0.945186184,48,6,434.7680543,7.703846083,High
40.6546832,-73.84390426,96,12.97045723,69.96351995,Green,Clear,1,-0.070682414,50,28,391.4742704,27.85926731,High
40.75801736,-73.95856608,91,13.87082617,88.27766783,Green,Snow,0,0.211472844,78,36,474.7374057,9.781554406,High
40.87445989,-73.98497393,88,8.577901134,34.51760554,Green,Snow,0,0.581748305,29,33,55.9583584,27.80802797,High
40.61934016,-73.8931111,69,69.61086113,99.44694904,Green,Snow,0,-0.774966403,10,11,101.5898348,28.37979428,High
40.63766695,-73.80857554,96,24.5244388,54.86416171,Yellow,Rain,1,0.8387178,49,45,379.1643249,19.85701901,High
40.83107087,-73.95887153,236,12.20877958,76.96734754,Yellow,Fog,0,-0.745902101,67,38,194.0044756,9.804425643,High
40.82764483,-73.93669409,55,74.44708079,49.26559351,Yellow,Clear,0,-0.855927771,87,21,458.0051996,7.232046955,Low
40.88680241,-73.86042455,18,33.08671924,81.51938768,Green,Snow,0,0.434957124,48,3,112.2024608,28.80028059,High
40.72558603,-73.79228651,183,32.15570846,29.78134261,Red,Fog,0,0.643861046,36,17,88.05536781,22.32883632,Medium
40.65265079,-73.89306993,238,47.71846137,48.84352865,Red,Snow,1,-0.949530119,25,17,466.7226269,17.71513439,High
40.85538042,-73.97758232,220,43.20819273,72.21317899,Green,Rain,0,0.919369862,43,25,402.5266549,7.636980732,High
40.86445887,-73.75135022,80,6.857271828,94.3113142,Red,Clear,0,0.134404914,4,35,155.7491587,14.4992187,High
40.89119006,-73.88630061,265,32.68393556,36.93031968,Yellow,Snow,0,0.544767146,95,4,416.717089,16.43896148,High
40.72479891,-73.72422582,146,49.05081698,23.76545706,Red,Clear,1,0.973549721,52,17,445.8162771,24.92190828,High
40.77568854,-73.7656503,280,57.85675173,33.00660631,Yellow,Fog,0,-0.162347295,35,31,189.9186174,17.11792034,High
40.87426329,-73.83694013,212,68.77658701,41.96859652,Yellow,Fog,0,-0.703833679,84,29,472.5903332,9.021270759,High
40.89050403,-73.81610057,209,41.84688803,25.66528595,Yellow,Snow,0,-0.766565032,73,47,376.2555486,7.452513669,High
40.89517402,-73.74163144,298,54.615237,94.49519799,Yellow,Rain,0,0.111584455,13,44,448.7196239,26.27375785,High
40.80741947,-73.75989276,124,59.13010837,62.08888319,Yellow,Rain,0,-0.291205195,35,26,261.0532324,25.46618656,Medium
40.65249773,-73.86583588,167,57.80437662,98.93766906,Yellow,Fog,0,0.604340726,17,8,62.37030856,24.66692667,High
40.78497375,-73.85207934,278,12.89964073,18.34868803,Green,Fog,0,-0.585753653,50,24,241.8152457,27.06646763,High
40.71827045,-73.99416149,49,24.29108426,14.20258175,Red,Clear,0,-0.394900192,26,6,147.8847363,13.7440647,Medium
40.86002613,-73.90006259,294,12.40155486,48.50472524,Yellow,Rain,0,-0.643822975,29,48,300.0278528,18.83395037,High
40.68587974,-73.73380639,284,34.55001926,98.72810106,Yellow,Rain,0,-0.079480409,2,14,150.9969346,20.50890445,High
40.79523825,-73.99351158,32,65.88455679,42.98387,Green,Fog,0,-0.533037314,51,35,50.32330377,29.45747064,Low
40.77681172,-73.72779229,225,70.37382012,74.07871503,Green,Rain,0,0.94959331,93,23,487.0606663,5.967185241,High
40.74668588,-73.89525707,276,8.319307886,80.34792682,Red,Rain,1,-0.575282225,93,35,474.8010182,24.3324915,High
40.60421004,-73.87994478,44,21.12023742,28.98716574,Red,Snow,0,-0.184161405,38,38,384.515043,19.73224245,Medium
40.77550316,-73.73281561,158,32.96170634,17.3390875,Red,Rain,0,0.06841099,68,39,325.489371,26.79222757,Medium
40.65686728,-73.88977427,63,6.385262878,65.1410164,Green,Snow,0,0.867223373,76,21,291.0425417,25.72057536,High
40.84435571,-73.88402239,37,68.02408096,33.21811971,Red,Fog,0,-0.884374045,50,26,246.8739732,12.84146452,Low
40.61270388,-73.98838557,197,24.62197071,17.75055415,Yellow,Fog,0,0.625819883,87,6,256.9484194,28.64771647,Medium
40.86136108,-73.77053717,193,59.42117671,49.84814475,Red,Clear,0,0.432971786,38,20,231.2945209,28.64751346,Medium
40.63607822,-73.77681348,105,58.5726302,45.75592719,Yellow,Snow,0,0.993907125,44,27,335.6427416,28.58559891,Medium
40.74032131,-73.73462202,134,8.087881366,60.65923587,Red,Snow,0,-0.795235977,8,18,376.4593162,6.012145034,High
40.63852585,-73.92688303,36,6.82201173,60.3373246,Green,Clear,0,0.885369683,57,45,349.2669197,15.66838833,High
40.81624987,-73.80883419,180,46.4130088,47.34714249,Yellow,Clear,0,-0.048984374,53,44,56.03334071,20.11343282,Medium
40.88324917,-73.87613839,289,43.15862683,85.66630887,Green,Clear,0,0.054073918,8,12,422.9897487,12.02901923,High
40.8895108,-73.97779404,187,79.41206073,71.40080339,Red,Snow,0,-0.538330809,24,19,84.0457701,7.343341841,Medium
40.80839646,-73.87411529,100,25.43975918,68.58499346,Yellow,Clear,0,0.135014253,69,27,232.7809247,12.64310444,Medium
40.78954152,-73.85822894,179,27.24084742,88.24483496,Yellow,Fog,0,0.541390487,77,48,252.8795733,27.40114504,High
40.88212876,-73.9666514,238,73.10976226,18.09185748,Red,Rain,0,-0.163988486,20,38,323.9688834,5.95701912,High
40.67515128,-73.82229314,273,43.24159589,30.05027581,Red,Fog,0,0.20501384,26,26,375.512382,5.441094451,High
40.63902837,-73.9219174,44,42.75196522,24.03879759,Yellow,Clear,0,-0.498066511,31,24,226.3075647,20.19640219,Low
40.64252562,-73.91376047,94,74.73929476,81.20337384,Green,Snow,0,-0.414231641,32,29,224.5002332,24.41335529,High
40.7270856,-73.77816458,109,19.36254071,30.1471252,Green,Fog,0,-0.026377381,51,7,58.0145616,23.13929689,High
40.84071606,-73.99983801,183,14.83393055,28.49778335,Red,Clear,1,-0.914240121,37,21,429.1828835,19.67633232,High
40.84412631,-73.93107592,227,15.14193928,75.37843094,Green,Fog,0,-0.849212465,28,16,170.2386858,7.928192272,High
40.76329572,-73.90386967,167,65.67369831,37.04869434,Yellow,Fog,0,-0.626408788,68,44,302.1135448,11.57518236,Medium
40.75317385,-73.87401787,245,74.20179433,46.42651221,Yellow,Fog,0,-0.742282011,16,30,456.176646,10.19670377,High
40.77035174,-73.86368389,289,7.615782977,34.29443006,Red,Snow,0,-0.250417572,92,0,225.3211616,6.075979359,High
40.62383627,-73.89629073,264,25.15070803,19.13772267,Yellow,Fog,0,-0.006118827,74,17,421.0743842,6.29224718,High
40.86404838,-73.8811437,119,45.5175242,53.82243406,Yellow,Snow,0,-0.892756762,15,44,197.102411,7.25408751,Medium
40.68481486,-73.78996199,181,52.91650476,35.02766754,Red,Fog,0,-0.08662196,66,9,439.1512418,20.25650235,Medium
40.82946611,-73.8666525,77,56.91995005,50.33243492,Green,Rain,0,0.209631513,97,29,116.9748948,17.88627611,Medium
40.84549397,-73.74674483,196,20.0885437,61.98999007,Yellow,Fog,0,-0.49152509,70,29,303.1985127,5.356066669,Medium
40.81919119,-73.97429188,31,31.92959504,51.23540126,Red,Fog,1,-0.212030635,51,4,55.88873511,25.49795844,High
40.73958742,-73.8025037,278,59.20237233,58.66162052,Red,Rain,0,0.263986165,62,48,53.66857966,29.49307996,High
40.63830524,-73.9322908,270,28.25653329,39.12711897,Red,Snow,0,0.514099135,14,33,238.9592234,14.04454642,High
40.65935151,-73.71592506,160,67.30407718,91.85501038,Red,Clear,0,0.39149521,2,23,176.3304044,29.5815819,High
40.74826868,-73.79522712,26,75.76988226,83.16602227,Yellow,Snow,0,-0.084109183,65,17,72.71881786,14.43933417,High
40.87777301,-73.81126719,121,24.19601784,61.68808747,Red,Clear,1,0.629253248,79,30,247.0194287,6.890544845,High
40.85721035,-73.93172479,164,21.81970761,78.68146774,Yellow,Rain,0,0.881812568,33,40,156.8369088,5.642089642,Medium
40.87577996,-73.81403901,31,10.56585682,63.17015241,Red,Rain,0,-0.73378438,95,39,169.2243665,22.37090539,High
40.8810064,-73.96751487,100,61.39545482,26.93777635,Red,Rain,0,0.413073603,31,35,257.2673398,10.76555756,Low
40.68792947,-73.92574092,165,58.19205575,71.42355133,Green,Snow,1,-0.602833445,15,9,312.1467282,29.18141402,High
40.70815817,-73.76753336,175,13.96575723,13.5623088,Yellow,Fog,0,0.733307868,15,39,310.465533,19.61611528,High
40.63971444,-73.70420207,92,16.95856842,73.18506206,Yellow,Rain,1,0.045628793,53,14,217.3801296,29.70320752,High
40.67813102,-73.72113874,99,32.98572611,92.82825503,Green,Fog,0,-0.554292041,21,35,453.6807734,19.54022028,High
40.88090729,-73.79777703,147,31.18882359,51.30103387,Green,Rain,0,0.734301045,33,25,55.36611332,22.69922866,Medium
40.74036841,-73.86657778,195,78.03743573,63.63541448,Green,Snow,0,0.228956423,82,37,137.8711636,15.06837334,Medium
40.88235784,-73.85678931,105,72.64019735,12.97318516,Green,Snow,0,0.278994267,50,0,185.3964104,10.13690515,Medium
40.82472322,-73.73940819,79,53.87369682,97.5238216,Green,Clear,0,0.773935739,99,14,142.9604377,18.17601386,High
40.77395646,-73.73079192,281,16.76884329,92.67698442,Green,Fog,0,0.284416334,19,19,167.7077706,15.96412875,High
40.81125066,-73.91235173,103,32.77239066,38.85885186,Red,Rain,0,0.836847862,5,0,196.7984581,26.98827664,Medium
40.83586958,-73.97964985,17,54.83250784,56.89083195,Green,Rain,0,0.417328948,25,8,366.4952565,19.78580563,Medium
40.83936167,-73.74868504,12,10.37165294,79.37293033,Red,Snow,1,0.964097171,76,0,72.43342996,28.81049489,High
40.70227989,-73.74676738,172,45.57231568,60.31181099,Red,Rain,1,0.774928078,52,16,231.6376298,22.6544709,High
40.81206378,-73.75324724,219,25.20430676,58.36179685,Red,Rain,1,-0.284513074,38,0,492.096824,22.65241434,High
40.85343954,-73.99137348,290,44.68708228,86.82746622,Yellow,Snow,1,-0.866052587,17,48,490.6336693,6.591587785,High
40.70279232,-73.82000249,176,10.99783334,98.51133022,Yellow,Snow,0,-0.153787763,43,28,328.7668627,29.70112669,High
40.83222123,-73.8088259,219,42.84169752,22.04352521,Yellow,Fog,0,-0.002815022,30,36,479.9458238,8.38048086,High
40.66597504,-73.70046861,288,76.59910155,59.39789103,Yellow,Fog,0,0.212751476,50,0,397.8488075,24.60638566,High
40.81708875,-73.72002189,26,50.76942014,10.28385094,Green,Snow,0,-0.85223961,84,31,225.5943015,15.73930759,Low
40.69888193,-73.87749566,147,26.82596018,29.46671686,Red,Clear,0,-0.485175944,97,28,66.28889644,21.16098201,Medium
40.64948964,-73.76850741,271,62.09947621,36.71193724,Yellow,Fog,0,-0.878167971,7,45,67.85889053,15.04824012,High
40.60605679,-73.80607227,33,40.24478638,79.43333522,Red,Clear,0,-0.365336023,88,20,246.9030081,10.9975451,Medium
40.8576112,-73.81987191,258,26.86558038,26.90493303,Red,Fog,0,0.003370428,16,41,349.8015318,17.76826974,High
40.87765822,-73.9494529,233,16.13795806,58.86334449,Green,Snow,0,0.352984771,23,12,174.7474608,18.06817297,High
40.73873004,-73.72174883,215,48.94411872,25.28353419,Red,Snow,0,-0.913060461,69,13,182.8944868,8.152484546,High
40.6841682,-73.90690772,116,24.47092992,50.82365174,Yellow,Snow,0,0.809089784,29,38,97.15068282,17.79268229,Medium
40.89997245,-73.8867536,192,59.49636744,85.01198862,Green,Rain,0,-0.309415568,43,19,278.3588579,7.311824618,High
40.82641398,-73.75279198,60,53.11591993,66.91554221,Red,Rain,0,0.151416125,70,19,120.8640602,17.19966067,Medium
40.69587958,-73.82999602,108,34.78375851,13.6428833,Yellow,Clear,0,0.06156027,36,8,113.6666198,8.386309651,Medium
40.77853532,-73.72825489,139,57.37755298,35.64932324,Green,Snow,0,-0.562577389,27,42,273.8087263,8.220008945,Medium
40.88982835,-73.88271696,84,69.54414206,98.70616814,Red,Fog,0,0.604137547,46,47,281.0251462,27.86812784,High
40.66745768,-73.83441332,173,56.1422671,37.40128082,Green,Clear,0,-0.626748487,10,28,164.3144781,5.376905512,Medium
40.70427514,-73.76355196,208,65.79404168,76.88868844,Red,Rain,0,0.966723136,76,25,121.5199297,8.859420181,High
40.75545882,-73.80669596,120,56.74418853,50.01170533,Yellow,Snow,0,-0.089819067,80,44,236.3559217,12.25951702,Medium
40.61273653,-73.85752619,55,63.46350058,48.80883378,Red,Fog,0,-0.61985919,87,16,305.1991724,12.7867709,Low
40.6673048,-73.72146008,111,47.05600798,18.54334616,Green,Clear,0,-0.699097257,75,18,468.1321948,27.64555689,Medium
40.896627,-73.86607903,268,47.83167036,37.74457306,Green,Snow,0,-0.622742919,46,40,338.7989542,24.23746241,High
40.83481439,-73.98140482,197,63.95804012,66.07269998,Green,Clear,0,-0.553401823,2,30,453.7710535,16.78191719,Medium
40.75587837,-73.99655315,202,31.23082749,48.89098206,Red,Snow,0,0.490353141,76,38,289.2957773,15.64412462,High
40.77132971,-73.76635173,129,37.23952015,91.81174626,Green,Clear,0,-0.695370878,89,37,178.516513,16.32746585,High
40.62070671,-73.96544965,161,26.42494003,14.07393221,Green,Rain,0,-0.16253991,62,8,367.8548709,18.3495082,Medium
